,class,tweet
17509,0,  No. Being Atheist is someone who denies the existence of God. Period. And you asked my opinion so please don't argue my opinion about something I don't personally care about anyways. If you want to be athiest  then be it. If you don't  then don't. I don't care. r Its your life.
17510,0, What&;s your secret?
17511,0,  hm i don't have one
17512,0,  Sunset :]
17513,0,  A boa knife by the bed. a in thick lead pipe under my end table and i guess anything thats around..my laptop cords to strangle or we have wood chisels that would take out an eye lol
17514,0, If you&;re in college or graduated from college  what is/was your major?
17515,0, Does it annoy you when people kiss in public?
17516,0,  oil spill  and world peace and world hunger :] i know thats 3 but i cant choose lol
17517,0, Why do you think people lie?
17518,0,  hot cheetos :D oh! and el torito salsa :D
17519,0,  I would call it being curious   but naah(: Aree you ?
17520,0,  My bedroom door.
17521,0, what do you like best about formspring?
17522,0,  yes if i was starving. theyre filled with lots of juicy vitamins.
17523,0, Name 3 cheese products you like.
17524,0,  hmmm im not sure.
17525,0, The last song you listened to?
17526,0, If u got out of a relationship 3 months ago can you still say you just got out off a relationship?
17527,0, What the hell.
17528,0,  haha what?
17529,0,  water!!!!!!!!!!!!!!!!
17530,0, Do you ever think humans will be satisfied?
17531,0,  Of course I can(:
17532,0, profile song!!!
17533,0, When someone says that something&quot;just&quot;happened  what is the time period That comes to mind?
17534,0,  I don't know what an ocean park is.. but if it counts  I've went to seaworld twice :]
17535,0, What would you consider a serious question?
17536,0, what is the strongest emotion a human has?
17537,0, Why&;d you go to jail?
17538,0, Name a movie or movies you can watch over and over?
17539,0,  Last night. Me &amp; My boyfriend went to the store and I started pickin up all kinds of things to buy and was like what the heckk did I even come here for!! :/ haha Thank goodness for my bf having his head on straight.
17540,0, hello :]] sup? ;p
17541,0,  everyone judges. maybe not conciously but all humans unconciously judge even its only for a second. :] no worries i say i dont judge either. haha
17542,0, Longest relationship?
17543,0,  Hell yahh(; LOl I love you too babeyyygirl<3 no matterr what
17544,0, Would you consider yourself to be fashionable?
17545,0, are you reliable?
17546,0,  nothing. sorry im uninteresting currently haha ive beens ick
17547,0,  to the corner of it and cry :D
17548,0,  haha yeeee im awesome(:
17549,0,  Justin Bieber.Duh. &amp;&amp; Russia! ;]
17550,0,  ...........999 a girl?? lol oh god why did u make me so stupid??
17551,0,  hmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm
17552,0, Have you saved a life?
17553,0,  yes lol
17554,0,  more than ever
17555,0,  Go back to sleep and hope its a dream hahahahahha
17556,0, Which is your favorite day of the week? why?
17557,0,  Never.
17558,0, Have you ever spent an entire day in bed without being sick?
17559,0, Have you ever cheated during a game?
17560,0, who du u like
17561,0, Have you ever found a four leaf clover?
17562,0,  Nopee. Its been a while actually lol
17563,0, Tell me something about you that most people don&apos;t know.
17564,0,  correction.........sex..........its not rape if i enjoy it ;) lol
17565,0,  Haha Sureee
17566,0, how many languages do u speak?
17567,0,  Yes I would(:
17568,0,  Actually i do!!! Just my whole experience with this fake a$$ friend!!</3
17569,0,  Theodore. He always gets yelled at :)
17570,0, What&;s your favorite kind of flower
17571,0, Do you own shirts with funny sayings on them? If so  which is your favorite?
17572,0,  the way i want to lol :]
17573,0, How many times were you on the phone to someone today?
17574,0, fav outdoor activity?
17575,0,  HA! goin to georgia just to see my dad's mother! Ugh i cnt stand her bhut God bless her soul! LONG LIFE STORY! haha
17576,0, nigga u fresh as fuck.!
17577,0,  helllo :)
17578,0,  buncha dream questions...hahaha r r its a mix of both real and nonrealistic..mostly weird once again.
17579,0,  a neckalce given to me by my love(: <3333
17580,0,  yes i think so
17581,0, Has anyone told you a secret this week?
17582,0,  kkkkk i think ive got this message like 18 times already haha
17583,0,  with candles and a few good friends and family :]
17584,0,  Starbuckks!!!!(:
17585,0, Who is the most annoying celebrity?
17586,0, If you had a ghost what would you want it to do?
17587,0,  nice. rub it in hahaha
17588,0, If a book on &apos;How to achieve success?&apos; is a failure  is it a success?
17589,0, what would you do if someone said they hated you  to your face? :O
17590,0, what are the 6 impossible things before breakfast?
17591,0,  Heyy ghurrr!!! Wuzz upp!! haha nuttin much just busyy!! hbu ma?
17592,0,  he has actually. and i thought if we were ggoing to keep conversating you would reveal your anonymousness. you know you asked buncha ppl bout their feet..lol
17593,0, Who was the last person you hugged?
17594,0,  lol i knew wat u were talking about i say that to anyone that ask lol and no =]
17595,0,  whats my birthstone?
17596,0, Do you listen to music every day?
17597,0,  like twice a month
17598,0,  I have before. but its been a while. I can do anything :)
17599,0, What&;s on your desktop?
17600,0,  sorry i think you left the book in the stands  get the joke right if your going to take it love :)
17601,0, Do you really care what people think about you? If so  why?
17602,0, do you like adtf
17603,0,  Put my towels back on the fckn rack! lol im 2 lazy 2 do it bhut it looks trashy when i keep it on tha floor.
17604,0, do you like like that &;&;jaybee alexander&;&;??
17605,0, Is Obama the President the we all ever wished for?
17606,0,  You're most certainly welcome :) would it be alright if i were to send you a text message? ;D
17607,0, Who was your first celebrity crush?
17608,0, What music video would you like to appear in or would have appeared in?
17609,0,  mhm..
17610,0, What do you dislike the most?
17611,0,  ohio
17612,0, Aah  he seriously is! Butttt i guess thats okayy! I love him too. :) andd  yeahh; pretty muchh! no doubt about it. (:
17613,0, No because then u will know who this is.
17614,0,  Seeing all the people that have passed away and just living for yourself and not the worldly pleasures like money and sex and blahhh bull crap
17615,0, What is your biggest accomplishment?
17616,0, Ey r u Cheyenne? I thought u live in Montana?????
17617,0, Chocolate or Vanilla?
17618,0,  ewww i hate that stuff :P
17619,0, How old are you before it can be said you died of old age?
17620,0, Name 3 drinks you regularly drink?
17621,0,  really its black if u see it the scientific way how interesting lol
17622,0, Favorite Christmas movie?
17623,0, Are you a leader or a follower?
17624,0,  yes. my sis usually
17625,0, lol yea you are
17626,0, formspring.me/aleak    PLEASE!!!
17627,0, Have you ever made someone so mad that they broke something?
17628,0,  a different place. utopia.
17629,0, People actually remembering you mentioning male attention specifially; &quot;Six flags blah blah&quot; and what not is kind of creeeeepy! And I sense major jealousy. I guess boys don&;t flirt with them? Pathetic. --Sam
17630,0, What can you say about Kurt Cobain? Impress me.
17631,0, lyrics for You Should Have Killed Me When You Had The Chance ADTR
17632,0,  ohio  usa
17633,0, Do you prefer to work independently or on a team?
17634,0, Tell me about something you really care about?  XD
17635,0, How do you make holidays special?
17636,0, What would be the single most worst thing for you to hear?
17637,0,  mhm
17638,0,  Not in the shower but i do in the stand up tanning beds hahahha
17639,0,  L O V E broccoli. cheesey broccoli hahaha
17640,0, Was there anything unusual about your birth?
17641,0, would you give a Homeless Person Money or food ??
17642,0,  idkk... mwauuuhhh!(:
17643,0,  thanks :) i think you would too! I just dont because im not wrapped around the hs drama anymore. therefore im not in it..so oh well.
17644,0,  Thats a really hard question because ive gotten emails saying that highjackers are using baby car seats on the side of roads to get women to stop and see if theres a child in them and then kill them and take their car! I would kind of think the same thing. I would prolly pull over if Timothy was with me  definantly. But alone i'd have to pass and turn around..contemplating. He always tells me not to stop. cause i used to all the time
17645,0, What do you think of the Saw movies?
17646,0, hi!
17647,0,  Elequant. Its how I do. haha Dress nicely. I don't really dress myself to get other guys attention. I like to look pretty is all
17648,0, What is your all time favorite comedy movie?
17649,0, Do you listen to christian rock?
17650,0, If you could know the future but not change it would you still want to know what it is?
17651,0, favorite color?
17652,0, do you think that a size 10 is fat? i&;m trying to be a size 5 by the end of the year.
17653,0, Do you fear or respect the law more..why do you say that?
17654,0,  Well thank you :] you are too!
17655,0,  not good  i don't like being teased ;)
17656,0,  dont have phone sex.....you could get hearing aids...or dont be silly wrap ur willy.
17657,0,  iDnt think ya ready for it !!
17658,0,  no komment
17659,0, what was the last movie you saw in the theater? what was the last movie you PAID to see?
17660,0,  Hmm I love the beatles :]
17661,0,  yeah. money i love finding it too
17662,0,  Hmm. Celebrity? Idk. Ummmm perhaps  Jennifer anniston Because she's always trying to do something with the earth and helping others.
17663,0, Can someone honestly be thinking about nothing? (I don&;t think it&;s possible BUT that could just be me.)
17664,0, Well I am off for right now. As I said I am still deciding on deleting this account and quitting spamming. Have a good day <3
17665,0,  Hmmm..the second one i guess. but id have to go cammando.
17666,0, Do you collect people in jars? If so what type of people and why? If you wont put bodies in jar&;s how else do you intend on disposing of you&;re victims bodies? Ask a question back? :)
17667,0, What is your favorite salad dressing?
17668,0,  because banks are not trees
17669,0,  We have exits ramps that are for getting on and off at the same time  when most states have them separate. Most people don't realize that :) haha
17670,0,  no. i think its pretty lame and would be annoyed if it happened to me
17671,0,  Its da shit! Fun stuff
17672,0, What is your guilty pleasure Disney movie?
17673,0,  yeah if i tried.
17674,0,  lol ummm idk i like alot of them :D
17675,0, Do any of your friends have children?
17676,0, If you had to throw away either your TV or your computer  which would you choose?
17677,0,  jesus.
17678,0,  yes
17679,0,  yep
17680,0,  ummmm idk haha
17681,0, heyllo.(:
17682,0, Why do most people feel the need to be better than someone else?
17683,0,  hahahahahahahahahahaha people these days
17684,0, Quit trying to make everyone feel sorry for you
17685,0, If a bald person works as a chef at a restaurant  do they have to wear a hairnet?
17686,0, If vegetarians love animals so much  why do they eat all their food?
